Time ns, Temperature
1583335746318937061, 1012
1583335747319030995, 1008
1583335748318932608, 1007
1583335749319025344, 1013
1583335750319024153, 1012
1583335751318969256, 1008
1583335752318950326, 1009
1583335753318960841, 999
1583335754319085121, 1015
1583335755318058048, 1008
1583335756318982845, 1014
1583335757318964289, 995
1583335758319170371, 1008
1583335759319184070, 1010
1583335760319065184, 998
1583335761318944628, 1009
1583335762319142873, 1006
1583335763319096042, 998
1583335764319237958, 1007
1583335765319129156, 1009
1583335766318998172, 997
1583335767319110284, 998
1583335768319060575, 1007
1583335769319073748, 995
1583335770319182485, 1005
1583335771319134480, 1008
1583335772319193061, 1007
1583335773319173651, 1003
1583335774319207326, 1002
1583335775319188655, 1008
1583335776319087967, 1006
1583335777319200283, 1006
1583335778319238368, 1014
1583335779319294129, 998
1583335780319280740, 1015
1583335781319418415, 1001
1583335782319212217, 1011
1583335783319265209, 1008
1583335784319331715, 1003
1583335785319240722, 1008
1583335786319203816, 999
1583335787318372236, 1008
1583335788319308700, 1023
1583335789319420878, 1021
1583335790319309586, 1003
1583335791319271481, 998
1583335792319380345, 1136
1583335793319403822, 1003
1583335794319272255, 994
1583335795319341576, 1002
1583335796319434984, 1014
1583335797319370523, 1009
1583335798319367478, 1007
1583335799319280090, 1008
1583335800319298214, 995
1583335801319433941, 1009
1583335802319463621, 1009
1583335803319431677, 1006
1583335804319509986, 1007
1583335805319436222, 993
1583335806319523324, 1008
1583335807319476780, 997
1583335808319452147, 1017
1583335809319481815, 1003
1583335810319536348, 1004
1583335811319507556, 997
1583335812319384497, 1002
1583335813319532227, 1019
1583335814319581109, 1008
1583335815319593381, 1015
1583335816319468591, 1003
1583335817319546278, 997
1583335818319612253, 1008
1583335819318508954, 1008
1583335820319563389, 1002
1583335821319578395, 1004
1583335822319635269, 1008
1583335823319595762, 1013
1583335824319639446, 989
1583335825319639842, 1008
1583335826319719420, 1003
1583335827319708940, 1001
1583335828319714006, 1008
1583335829319599667, 993
1583335830319703961, 1008
1583335831319660353, 1001
1583335832319647915, 1006
1583335833319656455, 994
1583335834319654109, 1009
1583335835319750566, 999
1583335836319755528, 1003
1583335837319751625, 1008
1583335838319846412, 995
1583335839319768626, 978
1583335840319730118, 1004
1583335841320031451, 1015
1583335842319642591, 1003
1583335843319649956, 1008
1583335844319805264, 991
1583335845319864939, 997
1583335846319841827, 1015
1583335847319925718, 1007
1583335848320013811, 1005
1583335849319829804, 1005
1583335850319765658, 1007
1583335851318908198, 1003
1583335852319756371, 1003
1583335853319908197, 1002
1583335854319704692, 993
1583335855319722966, 1006
1583335856319823627, 1023
1583335857319739191, 1007
1583335858319779828, 1008
1583335859319779787, 1023
1583335860320746540, 1008
1583335861320954996, 1003
1583335862321005732, 1013
1583335863321063236, 1008
1583335864320822595, 1003
1583335865320884707, 1016
1583335866320956562, 1002
1583335867320014030, 1002
1583335868320030269, 1007
1583335869321028649, 1008
1583335870319949561, 998
1583335871321236040, 1005
1583335872320890475, 1008
1583335873320007808, 995
1583335874320959036, 1006
1583335875321138551, 1011
1583335876321094115, 1008
1583335877321255457, 1008
1583335878321018289, 1006
1583335879321286147, 1010
1583335880321069027, 1004
1583335881320088521, 987
1583335882321131417, 1004
1583335883319212712, 1013
1583335884321218955, 1007
1583335885320310703, 992
1583335886320213095, 995
1583335887321167686, 1005
1583335888320196058, 998
1583335889320325291, 995
1583335890321088664, 1003
1583335891321296673, 1012
1583335892320227812, 987
1583335893320322009, 997
1583335894321383981, 1004
1583335895321337036, 1008
1583335896321224984, 1006
1583335897321363282, 1003
1583335898320225119, 997
1583335899321315729, 1006
1583335900320343546, 999
1583335901321252787, 1007
1583335902320127370, 994
1583335903321381411, 1104
1583335904321324180, 1004
1583335905321356581, 1004
1583335906320304624, 993
1583335907321517276, 1003
1583335908321369420, 1007
1583335909321379505, 1002
1583335910321357649, 1006
1583335911321408125, 1003
1583335912321380398, 1001
1583335913320346495, 995
1583335914321449302, 1008
1583335915319368487, 1004
1583335916320388428, 991
1583335917320509122, 983
1583335918321483702, 1008
1583335919321467834, 1005
1583335920321489807, 1131
1583335921320410925, 987
1583335922321362673, 1005
1583335923321495276, 1002
1583335924321511422, 1003
1583335925320473294, 998
1583335926320266536, 992
1583335927320412518, 990
1583335928320494605, 996
1583335929321491456, 1008
1583335930321485891, 1003
1583335931320468714, 999
1583335932320361960, 997
1583335933321407808, 1010
1583335934320548228, 989
1583335935321557803, 1006
1583335936320527160, 999
1583335937320583205, 999
1583335938321533166, 1001
1583335939320581261, 992
1583335940320556734, 985
1583335941321535575, 1001
1583335942321625385, 1008
1583335943321631184, 1001
1583335944321610330, 991
1583335945320536181, 997
1583335946320620703, 997
1583335947319652023, 1009
1583335948320537372, 995
1583335949321666041, 995
1583335950321686699, 1017
1583335951321808450, 1001
1583335952321811053, 1008
1583335953321650543, 1005
1583335954321698865, 999
1583335955321722074, 1002
1583335956321798715, 1010
1583335957321749158, 1002
1583335958321615314, 1003
1583335959321741623, 1000
1583335960321776987, 1008
1583335961321792175, 1002
1583335962321679406, 987
1583335963321901240, 991
1583335964321676329, 980
1583335965321755763, 995
1583335966321806509, 993
1583335967321727407, 1122
1583335968321971219, 997
1583335969321884879, 1008
1583335970321819596, 1008
1583335971321995349, 999
1583335972321899791, 998
1583335973321942612, 1008
1583335974321826828, 1006
1583335975321783141, 1001
1583335976321909122, 1001
1583335977321807288, 990
1583335978321915841, 1002
1583335979319845078, 988
1583335980321939920, 990
1583335981321945686, 997
1583335982322093758, 998
1583335983322108399, 995
1583335984321941138, 1029
1583335985322100959, 997
1583335986321937445, 997
1583335987322003506, 999
1583335988321911443, 1001
1583335989321949392, 990
1583335990322032705, 991
1583335991321988263, 994
1583335992321868267, 982
1583335993322060276, 1006
1583335994322021323, 993
1583335995321999707, 997
1583335996322034387, 1007
1583335997321899508, 992
1583335998322103606, 994
1583335999322136294, 1000
1583336000321919387, 992
1583336001322108521, 1006
1583336002322049321, 994
1583336003322103034, 997
1583336004322134050, 1003
1583336005322130231, 999
1583336006322039108, 980
1583336007322121047, 997
1583336008322196862, 1000
1583336009322148585, 996
1583336010322218596, 990
1583336011320573689, 994
1583336012322386315, 1002
1583336013322042500, 1003
1583336014322209348, 1005
1583336015322240652, 1002
1583336016322226337, 991
1583336017322261585, 994
1583336018322327638, 990
1583336019322127734, 994
1583336020322291997, 993
1583336021322102066, 999
1583336022322106162, 992
1583336023322198553, 995
1583336024322281406, 990
1583336025322306756, 999
1583336026322295366, 985
1583336027322250381, 993
1583336028322328774, 1002
1583336029322297009, 993
1583336030322348284, 1001
1583336031322328483, 985
1583336032322427018, 990
1583336033322523136, 990
1583336034322579087, 1005
1583336035322369707, 991
1583336036322244103, 989
1583336037322365830, 1000
1583336038322344636, 1003
1583336039322455705, 990
1583336040322367339, 994
1583336041322543331, 1005
1583336042322534269, 979
1583336043320735399, 992
1583336044322488729, 995
1583336045322515116, 991
1583336046322693405, 981
1583336047322559700, 992
1583336048322883128, 1126
1583336049322398190, 1002
1583336050322502604, 990
1583336051322594665, 995
1583336052322426306, 989
1583336053322574782, 1003
1583336054322645484, 994
1583336055322611541, 1003
1583336056322598832, 1007
1583336057322586377, 977
1583336058322589169, 999
1583336059322548759, 1001
1583336060322538320, 993
1583336061322661576, 999
1583336062322657131, 988
1583336063322599612, 986
1583336064322544597, 998
1583336065322598627, 999
1583336066322545163, 1106
1583336067322661402, 1003
1583336068322638626, 989
1583336069322726614, 997
1583336070322620409, 994
1583336071322705909, 992
1583336072322701700, 1002
1583336073322631418, 996
1583336074322595662, 1005
1583336075320762400, 995
1583336076322700742, 991
1583336077322693109, 993
1583336078323054526, 993
1583336079322686453, 997
1583336080322818602, 987
1583336081322761392, 976
1583336082322612191, 992
1583336083322784831, 990
1583336084322792712, 991
1583336085322767682, 995
1583336086322812708, 999
1583336087322727092, 1008
1583336088322770958, 994
1583336089322832573, 999
1583336090322808308, 994
1583336091322883070, 1007
1583336092322838235, 986
1583336093322872121, 993
1583336094322893489, 991
1583336095322873184, 1121
1583336096322927861, 1003
1583336097322920306, 1008
1583336098322929367, 993
1583336099322862154, 990
1583336100322904742, 995
1583336101323059028, 1003
1583336102322987909, 996
1583336103322862503, 986
1583336104322908724, 989
1583336105322959720, 993
1583336106322994120, 998
1583336107321027451, 998
1583336108323091860, 993
1583336109322833855, 989
1583336110322996393, 995
1583336111322919525, 986
1583336112322968213, 1054
1583336113323177232, 1002
1583336114323033624, 986
1583336115323051415, 997
1583336116323052358, 997
1583336117323092593, 995
1583336118323032765, 986
1583336119323057670, 1005
1583336120323084816, 979
1583336121323068159, 999
1583336122323038191, 992
1583336123323052396, 985
1583336124323041834, 989
1583336125323148495, 1002
1583336126323041125, 994
1583336127323137441, 981
1583336128323146266, 999
1583336129323162453, 987
1583336130323169842, 995
1583336131323223978, 1005
1583336132323172211, 996
1583336133323072317, 991
1583336134323102944, 978
1583336135323166449, 996
1583336136323237660, 982
1583336137323234050, 978
1583336138323266337, 977
1583336139321066193, 982
1583336140323206028, 983
1583336141323259079, 1008
1583336142323160356, 985
1583336143323261408, 991
1583336144323312985, 997
1583336145323278297, 992
1583336146323285720, 982
1583336147323366277, 991
1583336148323340923, 998
1583336149323376529, 1003
1583336150323347138, 998
1583336151323341340, 994
1583336152323433406, 980
1583336153323346442, 982
1583336154323437217, 982
1583336155323355030, 976
1583336156323602469, 1007
1583336157323331415, 994
1583336158323368967, 987
1583336159323338520, 985
1583336160323433793, 981
1583336161323849032, 979
1583336162323285365, 997
1583336163323606724, 985
1583336164323550350, 986
1583336165323330836, 995
1583336166323466252, 985
1583336167323368535, 995
1583336168323366814, 993
1583336169323528866, 987
1583336170323587212, 981
1583336171321486870, 976
1583336172323456637, 995
1583336173323353320, 992
1583336174323653934, 996
1583336175323527547, 1002
1583336176323615445, 1111
1583336177323673220, 1006
1583336178323622373, 984
1583336179323603748, 989
1583336180323625787, 991
1583336181323556580, 992
1583336182323660150, 978
1583336183323648096, 982
1583336184323513589, 995
1583336185323664574, 989
1583336186323675368, 983
1583336187323747470, 986
1583336188323694473, 989
1583336189323718451, 979
1583336190323626293, 979
1583336191323723998, 994
1583336192323743158, 986
1583336193323690328, 989
1583336194323669288, 983
1583336195323758536, 979
1583336196323628840, 993
1583336197323745139, 990
1583336198323714142, 986
1583336199323691935, 993
1583336200323775346, 986
1583336201323767180, 991
1583336202323681911, 1003
1583336203321851757, 996
1583336204323788203, 983
1583336205323750540, 985
1583336206323794103, 987
1583336207323713008, 987
1583336208323849642, 986
1583336209323848564, 988
1583336210323843800, 978
1583336211323849232, 992
1583336212323827866, 976
1583336213323763141, 987
1583336214323834564, 979
1583336215323852224, 982
1583336216323717204, 992
1583336217323895449, 991
1583336218323850075, 975
1583336219323879141, 983
1583336220323860250, 997
1583336221323890190, 980
1583336222323952358, 983
1583336223323874221, 987
1583336224323917136, 976
1583336225323910502, 982
1583336226323889330, 988
1583336227323913442, 982
1583336228323946182, 996
1583336229323891413, 987
1583336230323945488, 991
1583336231323895441, 993
1583336232323931390, 989
1583336233324042053, 976
1583336234324012771, 979
1583336235322001210, 979
1583336236323953279, 993
1583336237324000859, 994
1583336238323934373, 982
1583336239323946757, 991
1583336240323909331, 1091
1583336241324208377, 989
1583336242324222366, 990
1583336243324112422, 976
1583336244324143641, 991
1583336245324131904, 993
1583336246324143648, 991
1583336247324150766, 987
1583336248324168287, 982
1583336249324161733, 979
1583336250324170080, 992
1583336251324177041, 981
1583336252324185278, 986
1583336253324206182, 991
1583336254324071405, 989
1583336255324226773, 989
1583336256324223874, 976
1583336257324240219, 976
1583336258324241983, 976
1583336259324264433, 976
1583336260324246408, 983
1583336261324237545, 971
1583336262324246032, 991
1583336263324290132, 976
1583336264324301310, 990
1583336265324302154, 983
1583336266324325937, 997
1583336267322301960, 987
1583336268324330312, 991
1583336269324372026, 997
1583336270324319353, 983
1583336271324356757, 981
1583336272324419600, 987
1583336273324370856, 986
1583336274324409367, 983
1583336275324406770, 976
1583336276324406762, 986
1583336277324403414, 981
1583336278324307979, 983
1583336279324440265, 978
1583336280324404020, 976
1583336281324422205, 987
1583336282324436447, 977
1583336283324474970, 991
1583336284324469271, 977
1583336285324481533, 989
1583336286324491811, 978
1583336287324519689, 1098
1583336288324503035, 981
1583336289324505615, 981
1583336290324486294, 978
1583336291324477073, 982
1583336292324475392, 976
1583336293324521437, 983
1583336294324564027, 976
1583336295324530212, 975
1583336296324540485, 990
1583336297324542084, 986
1583336298324539883, 990
1583336299322620029, 989
1583336300324589448, 992
1583336301324618766, 976
1583336302324617442, 977
1583336303324599882, 979
1583336304324674259, 1104
1583336305324634196, 987
1583336306324623381, 979
1583336307324686353, 987
1583336308324703819, 982
1583336309324686424, 989
1583336310324671634, 991
1583336311324694422, 977
1583336312324689481, 987
1583336313324670553, 985
1583336314324713920, 976
1583336315324730895, 989
1583336316324709712, 977
1583336317324732155, 981
1583336318324736666, 994
1583336319324742685, 976
1583336320324760268, 984
1583336321324758760, 986
1583336322324768195, 979
1583336323324783756, 982
1583336324324637420, 987
1583336325324761986, 974
1583336326324740291, 995
1583336327324783532, 979
1583336328324740065, 989
1583336329324828262, 987
1583336330324762801, 976
1583336331322747513, 995
1583336332324879141, 985
1583336333324922808, 977
1583336334324878337, 986
1583336335324860593, 980
1583336336324893071, 979
1583336337324942242, 976
1583336338324918750, 992
1583336339324926334, 985
1583336340324776552, 975
1583336341324986934, 989
1583336342324997225, 979
1583336343324997053, 993
1583336344324929700, 973
1583336345324928013, 979
1583336346325013819, 985
1583336347324986885, 976
1583336348324987714, 974
1583336349324993705, 966
1583336350324974925, 990
1583336351325048313, 1111
1583336352324871768, 983
1583336353324999927, 970
1583336354325070013, 973
1583336355325048647, 985
1583336356325052949, 976
1583336357325113789, 989
1583336358325049413, 988
1583336359325082088, 975
1583336360325071591, 977
1583336361325077749, 990
1583336362325104129, 975
1583336363323086932, 974
1583336364325117307, 974
1583336365325112294, 979
1583336366325137421, 990
1583336367325184940, 972
1583336368325193433, 1111
1583336369325237359, 976
1583336370325177704, 993
1583336371325085135, 974
1583336372325185517, 967
1583336373325192291, 978
1583336374325214897, 987
1583336375325222720, 976
1583336376325222369, 976
1583336377325234251, 971
1583336378325217807, 977
1583336379325239658, 977
1583336380325240864, 978
1583336381325256045, 983
1583336382325131359, 976
1583336383325270854, 976
1583336384325279036, 965
1583336385325400488, 970
1583336386325292689, 973
1583336387325306736, 967
1583336388325254491, 975
1583336389325321334, 981
1583336390325335723, 976
1583336391325340209, 977
1583336392325338951, 982
1583336393325364336, 977
1583336394325357415, 977
1583336395323351055, 977
1583336396325368486, 964
1583336397325387546, 976
1583336398325399374, 966
1583336399325325862, 978
1583336400325407840, 981
1583336401325364556, 970
1583336402325434453, 976
1583336403325441004, 974
1583336404325436490, 977
1583336405325445537, 977
1583336406325474333, 976
1583336407325467865, 980
1583336408325518934, 985
1583336409325490189, 977
1583336410325547994, 991
1583336411325528651, 976
1583336412325486792, 973
1583336413325523657, 976
1583336414325554059, 989
1583336415325574959, 1111
1583336416325600539, 982
1583336417325560082, 983
1583336418325480883, 970
1583336419325577898, 982
1583336420325587410, 982
1583336421325583944, 965
1583336422325592641, 979
1583336423325604115, 978
1583336424325607429, 982
1583336425325636995, 987
1583336426325616991, 972
1583336427323645232, 985
1583336428325636244, 977
1583336429325682600, 985
1583336430325683755, 981
1583336431325668196, 976
1583336432325595202, 1097
1583336433325682608, 979
1583336434325526497, 978
1583336435325705747, 974
1583336436325703378, 970
1583336437325725874, 986
1583336438325667327, 989
1583336439325739957, 987
1583336440325710832, 974
1583336441325610824, 975
1583336442325650399, 974
1583336443325785654, 976
1583336444325802931, 971
1583336445325822951, 971
1583336446325843758, 978
1583336447325808388, 971
1583336448325632273, 966
1583336449325858511, 986
1583336450325841127, 986
1583336451325854915, 978
1583336452325959963, 967
1583336453325853337, 974
1583336454325849908, 976
1583336455325879385, 976
1583336456325882009, 976
1583336457325897955, 975
1583336458325925678, 979
1583336459323893010, 977
1583336460325904686, 981
1583336461325886345, 976
1583336462325942238, 979
1583336463325793365, 974
1583336464325948473, 958
1583336465325780631, 989
1583336466325974982, 975
1583336467325966978, 979
1583336468325964802, 974
1583336469325989408, 963
1583336470326061976, 976
1583336471326015647, 973
1583336472325846386, 983
1583336473326019921, 975
1583336474325836889, 975
1583336475325930879, 983
1583336476326229895, 976
1583336477326051028, 963
1583336478325876058, 967
1583336479326038520, 1115
1583336480326091929, 975
1583336481326077521, 995
1583336482326092948, 974
1583336483326260217, 982
1583336484326069723, 979
1583336485326042925, 967
1583336486326087087, 976
1583336487325968424, 991
1583336488326020953, 976
1583336489326033553, 960
1583336490326026553, 976
1583336491324118256, 974
1583336492326026540, 975
1583336493326145377, 979
1583336494326174214, 976
1583336495326608346, 967
1583336496326267680, 1103
1583336497326309243, 970
1583336498326129645, 971
1583336499326185032, 978
1583336500326256758, 966
1583336501326266407, 974
1583336502326175516, 977
1583336503326275368, 973
1583336504326204175, 969
1583336505326508510, 980
1583336506326238969, 975
1583336507326434957, 973
1583336508326242108, 974
1583336509326144292, 977
1583336510326316179, 961
1583336511326293908, 976
1583336512326385708, 966
1583336513326272966, 962
1583336514326176216, 976
1583336515326203863, 976
1583336516326331684, 975
1583336517326261585, 961
1583336518326552992, 976
1583336519326372987, 982
1583336520326318216, 970
1583336521326382259, 976
1583336522326586433, 986
1583336523324487882, 967
1583336524326405683, 976
1583336525326414567, 971
1583336526326539007, 976
1583336527326560951, 976
1583336528326700110, 970
1583336529326475645, 975
1583336530326500806, 976
1583336531326503348, 978
1583336532326346442, 976
1583336533326516061, 963
1583336534326526903, 976
1583336535326357988, 979
1583336536326486273, 974
1583336537326514252, 968
1583336538326442075, 974
1583336539326588599, 973
1583336540326571480, 974
1583336541326504283, 969
1583336542326586694, 977
1583336543326553992, 1087
1583336544326534179, 976
1583336545327006138, 977
1583336546326623715, 978
1583336547326549682, 977
1583336548326573390, 964
1583336549326760740, 965
1583336550326662631, 975
1583336551326624414, 976
1583336552326677350, 968
1583336553326681473, 982
1583336554326616730, 976
1583336555324699935, 978
1583336556326675572, 985
1583336557326572621, 971
1583336558326611184, 971
1583336559326726775, 970
1583336560326751595, 1083
1583336561326693383, 961
1583336562326629102, 976
1583336563326644765, 977
1583336564326670175, 975
1583336565326692272, 976
1583336566326720252, 976
1583336567326821488, 976
1583336568326676221, 970
1583336569326752542, 973
1583336570326634875, 958
1583336571326678397, 974
1583336572326911644, 964
1583336573327409878, 974
1583336574326843372, 971
1583336575326682098, 974
1583336576326838693, 976
1583336577326878942, 962
1583336578326999625, 971
1583336579326895323, 975
1583336580326992647, 978
1583336581326876061, 979
1583336582326885304, 973
1583336583326981127, 975
1583336584327000568, 973
1583336585327001417, 973
1583336586327025410, 966
1583336587324937998, 971
1583336588327105011, 966
1583336589327125812, 980
1583336590326983721, 958
1583336591326949677, 972
1583336592326815272, 976
1583336593326987168, 965
1583336594327033699, 963
1583336595327076047, 973
1583336596326982861, 979
1583336597327060705, 976
1583336598326952805, 976
1583336599327052689, 983
1583336600327110679, 971
1583336601327100004, 974
1583336602327289802, 976
1583336603326970636, 961
1583336604326999079, 975
1583336605327006039, 974
1583336606327045901, 971
1583336607327138201, 960
1583336608327069019, 975
1583336609326971905, 961
1583336610327154925, 960
1583336611327007337, 969
1583336612327177887, 961
1583336613327178035, 961
1583336614327065519, 973
1583336615327027973, 960
1583336616327140932, 972
1583336617327240167, 969
1583336618327223583, 977
1583336619325210227, 960
1583336620327347438, 969
1583336621327097899, 955
1583336622327140407, 963
1583336623327173684, 976
1583336624327313606, 1122
1583336625327274169, 976
1583336626327197259, 967
1583336627327282724, 967
1583336628327130362, 976
1583336629327298422, 965
1583336630327328331, 976
1583336631327452184, 978
1583336632327147071, 977
1583336633327344201, 966
1583336634327329632, 964
1583336635327298733, 974
1583336636327299027, 966
1583336637327314801, 967
1583336638327427444, 961
1583336639327394562, 971
1583336640327414113, 971
1583336641327303010, 963
1583336642327430263, 969
1583336643327424008, 976
1583336644327541808, 968
1583336645327448037, 975
1583336646327474449, 958
1583336647327464552, 961
1583336648327477810, 969
1583336649327388019, 978
1583336650327481339, 965
1583336651325529527, 960
1583336652327410917, 962
1583336653327434783, 962
1583336654327634054, 957
1583336655327531102, 963
1583336656327480715, 964
1583336657327463047, 978
1583336658327579060, 971
1583336659327516840, 969
1583336660327640218, 971
1583336661327615477, 966
1583336662327602965, 960
1583336663327583657, 966
1583336664327585683, 971
1583336665327593763, 959
1583336666327598546, 961
1583336667327646599, 962
1583336668327671609, 971
1583336669327557041, 970
1583336670327641839, 969
1583336671327600245, 962
1583336672327664054, 978
1583336673327677006, 960
1583336674327694795, 977
1583336675327703772, 959
1583336676327709171, 947
1583336677327707014, 963
1583336678327704330, 963
1583336679327799347, 963
1583336680327611106, 966
1583336681327748489, 975
1583336682327662728, 979
1583336683325703672, 962
1583336684327748620, 974
1583336685327779826, 957
1583336686327680566, 973
1583336687327784978, 975
1583336688327743019, 992
1583336689327810687, 966
1583336690327784050, 980
1583336691327785403, 963
1583336692327828666, 963
1583336693327814090, 973
1583336694327815576, 960
1583336695327651549, 963
1583336696327824320, 957
1583336697327804761, 973
1583336698327843427, 971
1583336699327881453, 965
1583336700327983091, 973
1583336701327781811, 960
1583336702327968457, 979
1583336703327778567, 963
1583336704327728557, 973
1583336705327828218, 966
1583336706327842820, 969
1583336707327940767, 970
1583336708327898890, 975
1583336709327862876, 968
1583336710327894187, 973
1583336711327981715, 957
1583336712327908567, 974
1583336713328022679, 967
1583336714327944892, 973
1583336715326010755, 970
1583336716328057026, 960
1583336717328037590, 962
1583336718327856938, 953
1583336719328091322, 967
1583336720327989337, 957
1583336721327941328, 965
1583336722328097164, 969
1583336723328069343, 963
1583336724328068816, 971
1583336725328073515, 964
1583336726328057847, 961
1583336727328028913, 955
1583336728328543747, 963
1583336729328062736, 971
1583336730328121298, 962
1583336731328127697, 951
1583336732328085243, 963
1583336733327962345, 959
1583336734328149907, 957
1583336735328190022, 1088
1583336736328178549, 969
1583336737328011432, 971
1583336738328216620, 965
1583336739328207594, 969
1583336740328148916, 965
1583336741328120592, 957
1583336742328120426, 969
1583336743328184406, 971
1583336744328244784, 961
1583336745328124059, 976
1583336746328225252, 961
1583336747326267684, 971
1583336748328296662, 950
1583336749328281926, 955
1583336750328203242, 961
1583336751328362297, 966
1583336752328316955, 1086
1583336753328333323, 967
1583336754328290393, 978
1583336755328214179, 976
1583336756328316782, 959
1583336757328351868, 969
1583336758328210148, 963
1583336759328378244, 975
1583336760328412168, 959
1583336761328452870, 957
1583336762328387488, 959
1583336763328400255, 949
1583336764328416755, 960
1583336765328458595, 965
1583336766328428241, 967
1583336767328413818, 946
1583336768328704915, 963
1583336769328319725, 970
1583336770328420371, 969
1583336771328522778, 957
1583336772328352222, 963
1583336773328427258, 963
1583336774328504169, 964
1583336775328565387, 965
1583336776328548172, 960
1583336777328522573, 974
1583336778328519766, 960
1583336779326570670, 965
1583336780328545716, 963
1583336781328516371, 962
1583336782328477744, 967
1583336783328508907, 965
1583336784328404433, 960
1583336785328577631, 965
1583336786328639706, 974
1583336787328472443, 949
1583336788328600770, 965
1583336789328611671, 961
1583336790328632229, 966
1583336791328647649, 953
1583336792328648336, 970
1583336793328647225, 963
1583336794328657353, 951
1583336795328682046, 960
1583336796328690260, 967
1583336797328745167, 965
1583336798328683471, 967
1583336799328745319, 1088
1583336800328718794, 959
1583336801328704230, 962
1583336802328606765, 948
1583336803328796775, 959
1583336804328759345, 963
1583336805328751201, 960
1583336806328762829, 960
1583336807328779613, 960
1583336808328785302, 969
1583336809328781881, 967
1583336810328793713, 967
1583336811326797703, 960
1583336812328813229, 960
1583336813328828682, 964
1583336814328823336, 960
1583336815328833594, 974
1583336816328844646, 963
1583336817328833617, 973
1583336818328848488, 969
1583336819328845461, 970
1583336820328873908, 960
1583336821328883091, 963
1583336822328881794, 967
1583336823328889406, 973
1583336824328888360, 963
1583336825328915464, 963
1583336826328912108, 962
1583336827328934602, 959
1583336828328939374, 957
1583336829328939395, 973
1583336830328949719, 955
1583336831328973927, 959
1583336832328851524, 971
1583336833328980720, 969
1583336834328978662, 949
1583336835329012657, 964
1583336836329001668, 959
1583336837329003068, 955
1583336838329016801, 953
1583336839329019518, 963
1583336840329048617, 951
1583336841329042454, 961
1583336842329060939, 966
1583336843327086590, 950
1583336844329043021, 962
1583336845329078505, 967
1583336846329085172, 971
1583336847329132408, 972
1583336848329121739, 960
1583336849329128291, 960
1583336850329112392, 959
1583336851329117380, 944
1583336852329151172, 954
1583336853329135916, 973
1583336854328974668, 966
1583336855329038663, 962
1583336856329060747, 971
1583336857329089385, 967
1583336858329084957, 960
1583336859329240214, 959
1583336860329179199, 949
1583336861329154128, 967
1583336862329081243, 950
1583336863329182970, 965
1583336864329239868, 963
1583336865329084017, 951
1583336866329199300, 965
1583336867329251651, 958
1583336868329336469, 976
1583336869329281986, 958
1583336870329258804, 960
1583336871329316300, 966
1583336872329452176, 954
1583336873329363794, 958
1583336874329184532, 963
1583336875327353750, 956
1583336876329345723, 963
1583336877329349650, 958
1583336878329358457, 962
1583336879329374242, 959
1583336880329379996, 987
1583336881329389306, 960
1583336882329411255, 965
1583336883329396061, 957
1583336884329433456, 960
1583336885329447160, 957
1583336886329467900, 957
1583336887329477344, 962
1583336888329434417, 957
1583336889329476362, 973
1583336890329500716, 955
1583336891329485013, 967
1583336892329352323, 957
1583336893329446145, 944
1583336894329486148, 964
1583336895329524008, 970
1583336896329517987, 960
1583336897329741563, 960
1583336898329535658, 961
1583336899329619184, 970
1583336900329525631, 966
1583336901329536639, 954
1583336902329565995, 959
1583336903329579539, 957
1583336904329583269, 958
1583336905329471034, 960
1583336906329481700, 951
1583336907327652453, 965
1583336908329467897, 962
1583336909329561330, 960
1583336910329638440, 960
1583336911329444629, 966
1583336912329548495, 971
1583336913329510462, 963
1583336914329479230, 963
1583336915329688646, 961
1583336916329525950, 955
1583336917329540565, 955
1583336918329498071, 967
1583336919329533439, 960
1583336920329574399, 949
1583336921329758032, 957
1583336922329546709, 965
1583336923329531560, 960
1583336924329592902, 971
1583336925329668218, 948
1583336926329595644, 961
1583336927329831645, 976
1583336928329616826, 960
1583336929329727529, 961
1583336930329590328, 941
1583336931329607386, 965
1583336932329658578, 955
1583336933329601037, 954
1583336934329618959, 960
1583336935329661898, 976
1583336936329707113, 971
1583336937329653191, 951
1583336938329697569, 963
1583336939327681397, 959
1583336940330264039, 947
1583336941329735357, 950
1583336942329707769, 958
1583336943329728683, 959
1583336944329757312, 1088
1583336945329790797, 960
1583336946329766661, 958
1583336947329729396, 962
1583336948329840095, 947
1583336949329803517, 970
1583336950329773258, 969
1583336951329765629, 960
1583336952329831161, 956
1583336953329968692, 950
1583336954329998614, 976
1583336955329960393, 947
1583336956329915800, 960
1583336957329986163, 955
1583336958329941106, 957
1583336959330019856, 963
1583336960330028671, 943
1583336961330048836, 960
1583336962330021040, 947
1583336963330117776, 944
1583336964330055569, 950
1583336965330010311, 959
1583336966330066672, 954
1583336967330034836, 959
1583336968329877489, 961
1583336969330010729, 960
1583336970330107804, 963
1583336971327915715, 963
1583336972329991989, 964
1583336973330480355, 950
1583336974329994163, 948
1583336975330046305, 950
1583336976330155614, 956
1583336977330334453, 957
1583336978330208155, 947
1583336979330118201, 962
1583336980330182745, 952
1583336981330243239, 960
1583336982330118732, 955
1583336983330331462, 944
1583336984330249455, 953
1583336985330217706, 959
1583336986330278782, 960
1583336987330171172, 945
1583336988330214568, 946
1583336989330169274, 953
1583336990330305087, 949
1583336991330246806, 953
1583336992330335561, 957
1583336993330285543, 960
1583336994330314661, 960
1583336995330306381, 951
1583336996330325660, 962
