Time ns, Temperature
1583588528949425036, 1490
1583588529949425609, 1505
1583588530949420936, 1485
1583588531949354945, 1518
1583588532949391461, 1493
1583588533949414538, 1507
1583588534949416189, 1509
1583588535949340402, 1483
1583588536949410124, 1504
1583588537949379015, 1490
1583588538949368743, 1519
1583588539949412196, 1499
1583588540949407299, 1488
1583588541949420177, 1520
1583588542949365606, 1515
1583588543949357636, 1493
1583588544949398806, 1503
1583588545949305605, 1514
1583588546949392649, 1506
1583588547949360061, 1493
1583588548949386343, 1493
1583588549949403570, 1525
1583588550949352424, 1488
1583588551949321516, 1513
1583588552949352643, 1514
1583588553949372717, 1507
1583588554949378185, 1520
1583588555949331610, 1465
1583588556949338141, 1491
1583588557949303354, 1506
1583588558949325277, 1509
1583588559949330651, 1521
1583588560949327556, 1489
1583588561950319443, 1503
1583588562950318851, 1489
1583588563950328248, 1513
1583588564950318133, 1477
1583588565950292053, 1497
1583588566950346922, 1491
1583588567950316124, 1491
1583588568950338881, 1519
1583588569950336654, 1498
1583588570950334368, 1489
1583588571950345467, 1503
1583588572950300949, 1519
1583588573950387592, 1488
1583588574950341202, 1503
1583588575950322678, 1489
1583588576950332577, 1511
1583588577950273211, 1488
1583588578950259688, 1495
1583588579950295816, 1487
1583588580950321550, 1511
1583588581950249229, 1504
1583588582950336445, 1513
1583588583950274802, 1511
1583588584950309337, 1511
1583588585950273053, 1495
1583588586950278906, 1507
1583588587950301169, 1518
1583588588950266053, 1487
1583588589950293723, 1504
1583588590950310320, 1511
1583588591950274629, 1488
1583588592950288928, 1519
1583588593950263059, 1490
1583588594950285016, 1484
1583588595950282934, 1488
1583588596950279526, 1485
1583588597950251338, 1505
1583588598950278213, 1488
1583588599950268559, 1490
1583588600950273304, 1506
1583588601950270414, 1511
1583588602950292005, 1503
1583588603950268200, 1514
1583588604950283094, 1507
1583588605950230157, 1488
1583588606950264750, 1505
1583588607950232880, 1501
1583588608950274855, 1502
1583588609950214763, 1490
1583588610950216067, 1493
1583588611950252508, 1488
1583588612950214174, 1520
1583588613950214421, 1499
1583588614950201883, 1493
1583588615950178373, 1514
1583588616950199438, 1503
1583588617950197231, 1519
1583588618950238705, 1523
1583588619950233426, 1504
1583588620950215734, 1510
1583588621951220395, 1505
1583588622951185697, 1495
1583588623951176878, 1535
1583588624951186673, 1492
1583588625951169138, 1495
1583588626951184234, 1518
1583588627951185510, 1483
1583588628951191585, 1502
1583588629951174604, 1498
1583588630951206778, 1498
1583588631951145618, 1491
1583588632951203584, 1509
1583588633951274056, 1495
1583588634951234502, 1473
1583588635951190970, 1504
1583588636951233770, 1486
1583588637951240114, 1488
1583588638951270122, 1518
1583588639951260690, 1491
1583588640951354115, 1507
1583588641951280342, 1510
1583588642951294295, 1485
1583588643951275415, 1487
1583588644951354072, 1505
1583588645951297012, 1502
1583588646951332762, 1490
1583588647951331891, 1501
1583588648951355320, 1495
1583588649951356549, 1503
1583588650951372092, 1487
1583588651951311327, 1488
1583588652951410265, 1498
1583588653951410780, 1489
1583588654951395073, 1502
1583588655951414934, 1517
1583588656951426199, 1495
1583588657951430314, 1497
1583588658951436430, 1498
1583588659951453113, 1503
1583588660951468567, 1514
1583588661951426994, 1485
1583588662951479189, 1504
1583588663951479940, 1479
1583588664951511748, 1507
1583588665951481669, 1500
1583588666951522644, 1515
1583588667951500869, 1507
1583588668951547565, 1494
1583588669951546023, 1495
1583588670951553261, 1498
1583588671951539534, 1488
1583588672951582661, 1488
1583588673951603443, 1488
1583588674951586894, 1505
1583588675951564828, 1502
1583588676951608041, 1508
1583588677951592528, 1488
1583588678951622892, 1481
1583588679951611997, 1498
1583588680951641767, 1507
1583588681951631178, 1486
1583588682952658926, 1493
1583588683952689187, 1502
1583588684951690703, 1485
1583588685952689868, 1507
1583588686952697080, 1493
1583588687952710693, 1526
1583588688952707656, 1492
1583588689952699525, 1507
1583588690952696233, 1498
1583588691952748332, 1519
1583588692952752692, 1493
1583588693952740079, 1503
1583588694952761285, 1501
1583588695952773540, 1503
1583588696952791813, 1504
1583588697952784585, 1507
1583588698952803739, 1499
1583588699952778200, 1498
1583588700952819532, 1510
1583588701952828739, 1487
1583588702952832244, 1471
1583588703952812218, 1495
1583588704952860208, 1483
1583588705952860227, 1490
1583588706952868796, 1485
1583588707952798921, 1495
1583588708952895160, 1483
1583588709952874173, 1479
1583588710952969315, 1504
1583588711952879602, 1494
1583588712952914555, 1488
1583588713952893910, 1478
1583588714952937701, 1491
1583588715952944158, 1489
1583588716951964646, 1488
1583588717952936726, 1502
1583588718952970492, 1496
1583588719952947653, 1520
1583588720952981916, 1508
1583588721953029736, 1489
1583588722952994291, 1501
1583588723952936960, 1497
1583588724952984547, 1488
1583588725953018445, 1488
1583588726953097088, 1515
1583588727953039129, 1517
1583588728953056938, 1514
1583588729953028926, 1503
1583588730953064666, 1495
1583588731953073310, 1505
1583588732953086644, 1499
1583588733953037022, 1487
1583588734953098453, 1502
1583588735953102758, 1491
1583588736953105841, 1499
1583588737953128526, 1497
1583588738953120124, 1485
1583588739953134078, 1488
1583588740953172865, 1488
1583588741953120744, 1513
1583588742954201989, 1483
1583588743954175739, 1488
1583588744954176510, 1483
1583588745954154946, 1499
1583588746954206064, 1514
1583588747954195238, 1502
1583588748952216468, 1483
1583588749954138892, 1483
1583588750954252628, 1475
1583588751954225832, 1515
1583588752954236952, 1475
1583588753954217353, 1490
1583588754954245485, 1477
1583588755954257850, 1489
1583588756954187282, 1510
1583588757954159177, 1493
1583588758954353047, 1477
1583588759954249475, 1485
1583588760954304163, 1485
1583588761954304592, 1497
1583588762954309648, 1511
1583588763954312497, 1510
1583588764954325386, 1505
1583588765954307361, 1491
1583588766954349148, 1501
1583588767954356174, 1504
1583588768954282256, 1501
1583588769954295808, 1507
1583588770954372516, 1479
1583588771954370088, 1488
1583588772954382110, 1510
1583588773954377786, 1485
1583588774954415987, 1502
1583588775954405098, 1503
1583588776954412836, 1486
1583588777954416318, 1498
1583588778954423030, 1504
1583588779954380239, 1501
1583588780952501683, 1488
1583588781954388424, 1479
1583588782954423362, 1488
1583588783954466264, 1499
1583588784954525745, 1483
1583588785954409141, 1493
1583588786954426050, 1481
1583588787954502981, 1501
1583588788954497196, 1479
1583588789954485970, 1482
1583588790954508032, 1506
1583588791954517594, 1486
1583588792954555225, 1508
1583588793954532867, 1472
1583588794954554064, 1477
1583588795954553836, 1503
1583588796954550708, 1501
1583588797954558352, 1491
1583588798954591716, 1495
1583588799954539044, 1488
1583588800954579503, 1483
1583588801954475259, 1495
1583588802955590582, 1504
1583588803955487871, 1490
1583588804955525180, 1506
1583588805955610472, 1482
1583588806955535994, 1479
1583588807955542785, 1486
1583588808955642479, 1511
1583588809955648908, 1484
1583588810955575158, 1482
1583588811955619447, 1500
1583588812952666590, 1471
1583588813955626909, 1488
1583588814955650118, 1505
1583588815955617392, 1511
1583588816955692121, 1488
1583588817955692023, 1474
1583588818955700049, 1488
1583588819955635457, 1487
1583588820955678661, 1488
1583588821955721168, 1491
1583588822955743686, 1494
1583588823955698729, 1489
1583588824955737536, 1483
1583588825955715236, 1485
1583588826955751841, 1491
1583588827955768911, 1486
1583588828955766589, 1488
1583588829955750607, 1491
1583588830955783198, 1500
1583588831955786107, 1489
1583588832955787716, 1490
1583588833955783227, 1487
1583588834955802409, 1504
1583588835955792628, 1519
1583588836955812172, 1491
1583588837955825503, 1472
1583588838955829339, 1483
1583588839955859911, 1494
1583588840955804314, 1503
1583588841955796605, 1489
1583588842955812454, 1488
1583588843955826841, 1507
1583588844952864670, 1491
1583588845955849226, 1488
1583588846955880944, 1478
1583588847955888663, 1493
1583588848955915016, 1501
1583588849955857086, 1501
1583588850955873221, 1494
1583588851955910371, 1488
1583588852955918426, 1472
1583588853955922706, 1487
1583588854955903123, 1486
1583588855955929911, 1485
1583588856955902758, 1486
1583588857955887847, 1508
1583588858955953985, 1478
1583588859955968519, 1502
1583588860955966884, 1471
1583588861955875041, 1489
1583588862956972380, 1487
1583588863956979213, 1498
1583588864957005719, 1499
1583588865956990290, 1488
1583588866957000356, 1489
1583588867956985808, 1491
1583588868957027181, 1506
1583588869956963663, 1479
1583588870956995723, 1494
1583588871956964223, 1497
1583588872957058597, 1495
1583588873957045602, 1492
1583588874957045553, 1498
1583588875957056602, 1485
1583588876953061073, 1506
1583588877957088241, 1468
1583588878957036588, 1490
1583588879957038184, 1514
1583588880957048820, 1490
1583588881957089693, 1483
1583588882957064403, 1513
1583588883957078456, 1491
1583588884957073469, 1485
1583588885957087334, 1503
1583588886957134965, 1510
1583588887957086798, 1501
1583588888957140743, 1481
1583588889957106428, 1499
1583588890957135692, 1488
1583588891957108020, 1488
1583588892957116743, 1485
1583588893957157241, 1491
1583588894957170380, 1491
1583588895957141740, 1465
1583588896957170552, 1475
1583588897957244072, 1500
1583588898957201581, 1477
1583588899957204399, 1478
1583588900957173862, 1503
1583588901957205380, 1490
1583588902957188317, 1488
1583588903957229365, 1493
1583588904957221469, 1499
1583588905957245948, 1489
1583588906957238588, 1488
1583588907957203539, 1473
1583588908953207107, 1503
1583588909957190126, 1488
1583588910957225176, 1476
1583588911957199942, 1478
1583588912957255700, 1488
1583588913957270477, 1472
1583588914957284368, 1481
1583588915957254408, 1490
1583588916957266806, 1494
1583588917957298311, 1483
1583588918957262461, 1490
1583588919957258574, 1499
1583588920957268129, 1489
1583588921957273866, 1475
1583588922957335397, 1490
1583588923958254826, 1503
1583588924958329029, 1481
1583588925958296982, 1487
1583588926958347810, 1505
1583588927958310905, 1503
1583588928958349278, 1490
1583588929958352332, 1498
1583588930958369191, 1488
1583588931958331764, 1497
1583588932958362038, 1504
1583588933958374198, 1471
1583588934958344563, 1488
1583588935958316915, 1491
1583588936958356872, 1489
1583588937958358859, 1471
1583588938958395762, 1479
1583588939958404012, 1478
1583588940953398104, 1510
1583588941958414638, 1492
1583588942958415714, 1478
1583588943958397814, 1517
1583588944958389529, 1485
1583588945958432080, 1489
1583588946958437553, 1491
1583588947958444881, 1473
1583588948958456942, 1478
1583588949958420776, 1469
1583588950958422283, 1473
1583588951958424869, 1475
1583588952958430647, 1490
1583588953958440111, 1491
1583588954958448723, 1487
1583588955958433705, 1495
1583588956958434988, 1467
1583588957958466167, 1478
1583588958958458074, 1483
1583588959958499357, 1491
1583588960958516098, 1471
1583588961958484174, 1494
1583588962958514599, 1487
1583588963958487776, 1471
1583588964958524276, 1488
1583588965958492206, 1472
1583588966958494603, 1483
1583588967958539342, 1477
1583588968958625582, 1488
1583588969958556164, 1497
1583588970958554499, 1497
1583588971958520007, 1485
1583588972953658543, 1488
1583588973958541345, 1501
1583588974958536518, 1500
1583588975958560225, 1487
1583588976958581451, 1478
1583588977958584367, 1477
1583588978958586581, 1488
1583588979958614853, 1486
1583588980958589390, 1494
1583588981958622518, 1490
1583588982958611484, 1505
1583588983959617964, 1505
1583588984959677397, 1482
1583588985959705746, 1497
1583588986959504813, 1500
1583588987959644662, 1501
1583588988959640802, 1489
1583588989959618158, 1479
1583588990959652830, 1471
1583588991959614474, 1473
1583588992959649313, 1498
1583588993959625903, 1486
1583588994959676271, 1489
1583588995959668035, 1471
1583588996959667600, 1491
1583588997959676808, 1479
1583588998959675981, 1488
1583588999959699228, 1490
1583589000959683553, 1485
1583589001959669177, 1485
1583589002959696608, 1497
1583589003959690121, 1493
1583589004959675674, 1479
1583589005959656740, 1473
1583589006959717392, 1504
1583589007959689540, 1525
1583589008959651123, 1488
1583589009959724607, 1507
1583589010959741974, 1485
1583589011959683127, 1490
1583589012959750368, 1488
1583589013959744575, 1476
1583589014959693130, 1486
1583589015959674074, 1475
1583589016959756974, 1493
1583589017959728238, 1485
1583589018959692384, 1477
1583589019959841992, 1488
1583589020959701901, 1489
1583589021959714318, 1488
1583589022959792069, 1493
1583589023959707363, 1472
1583589024959789421, 1482
1583589025959791913, 1485
1583589026959809360, 1481
1583589027959780890, 1479
1583589028959808503, 1479
1583589029959729516, 1491
1583589030959813024, 1457
1583589031959723905, 1482
1583589032959822301, 1485
1583589033959744614, 1479
1583589034959851119, 1494
1583589035959794689, 1480
1583589036959806959, 1473
1583589037959840708, 1483
1583589038959846592, 1478
1583589039959857246, 1463
1583589040959843343, 1490
1583589041959826675, 1476
1583589042959859806, 1463
1583589043959888132, 1489
1583589044960872758, 1489
1583589045960874922, 1487
1583589046960837085, 1482
1583589047960907374, 1491
1583589048960824180, 1488
1583589049960840529, 1478
1583589050960888555, 1471
1583589051960915600, 1487
1583589052960916324, 1486
1583589053960840433, 1477
1583589054960924137, 1491
1583589055960923639, 1494
1583589056960856585, 1479
1583589057960941454, 1488
1583589058960928057, 1490
1583589059960929970, 1484
1583589060960975900, 1492
1583589061960923603, 1482
1583589062960935593, 1490
1583589063960944875, 1498
1583589064960946248, 1475
1583589065960949729, 1487
1583589066960952697, 1488
1583589067960955795, 1491
1583589068960959665, 1481
1583589069960959479, 1487
1583589070960967192, 1504
1583589071960971420, 1513
1583589072960976974, 1478
1583589073960981650, 1466
1583589074960991391, 1463
1583589075961002667, 1487
1583589076960992488, 1483
1583589077960999193, 1504
1583589078961002273, 1475
1583589079961017345, 1487
1583589080961009887, 1488
1583589081960995356, 1471
1583589082961062561, 1486
1583589083961018789, 1478
1583589084961034134, 1495
1583589085961029869, 1490
1583589086961027210, 1484
1583589087961040864, 1495
1583589088961034357, 1479
1583589089961018922, 1493
1583589090961037808, 1488
1583589091961058245, 1488
1583589092961049597, 1470
1583589093961067820, 1485
1583589094960981660, 1488
1583589095961075588, 1475
1583589096961062240, 1495
1583589097961046258, 1479
1583589098960985425, 1472
1583589099961000711, 1475
1583589100961080160, 1466
1583589101961058516, 1485
1583589102961080640, 1469
1583589103961095131, 1483
1583589104962090176, 1488
1583589105962103330, 1492
1583589106962101126, 1486
1583589107962116701, 1488
1583589108962102281, 1478
1583589109962111688, 1482
1583589110962119229, 1490
1583589111962052151, 1489
1583589112962126621, 1473
1583589113962125063, 1497
1583589114962148620, 1463
1583589115962094662, 1498
1583589116962093069, 1477
1583589117962130767, 1488
1583589118962110073, 1491
1583589119962129686, 1490
1583589120962151821, 1456
1583589121962154173, 1485
1583589122962163468, 1487
1583589123962157250, 1479
1583589124962160098, 1489
1583589125962158253, 1467
1583589126962168616, 1479
1583589127962132228, 1472
1583589128962173273, 1488
1583589129962149996, 1487
1583589130962195895, 1487
1583589131962165079, 1462
1583589132962149149, 1473
1583589133962132044, 1483
1583589134962204498, 1478
1583589135962178475, 1527
1583589136962195093, 1478
1583589137962181285, 1483
1583589138962208051, 1476
1583589139962208792, 1470
1583589140962161304, 1483
1583589141962197225, 1456
1583589142962222886, 1461
1583589143962229086, 1486
1583589144962224712, 1462
1583589145962234446, 1476
1583589146962230570, 1491
1583589147962243592, 1472
1583589148962237488, 1478
1583589149962238610, 1490
1583589150962242204, 1482
1583589151962242325, 1481
1583589152962240907, 1488
1583589153962257953, 1490
1583589154962256806, 1471
1583589155962237239, 1465
1583589156962273203, 1493
1583589157962259080, 1492
1583589158962282289, 1456
1583589159962247442, 1475
1583589160962296871, 1499
1583589161962256676, 1458
1583589162962283029, 1487
1583589163962256375, 1486
1583589164963299584, 1487
1583589165963247270, 1475
1583589166963302283, 1471
1583589167963292317, 1478
1583589168963274607, 1484
1583589169963305935, 1473
1583589170963317670, 1482
1583589171963305828, 1488
1583589172963317340, 1488
1583589173963308373, 1456
1583589174963323801, 1481
1583589175962283059, 1470
1583589176963337279, 1460
1583589177963323459, 1485
1583589178963332067, 1488
1583589179963377173, 1471
1583589180963406231, 1465
1583589181963331942, 1459
1583589182963305006, 1477
1583589183963326104, 1488
1583589184963355443, 1485
1583589185963362935, 1488
1583589186963322710, 1481
1583589187963310339, 1498
1583589188963366118, 1456
1583589189963338751, 1476
1583589190963374427, 1469
1583589191963349774, 1465
1583589192963373824, 1477
1583589193963316643, 1481
1583589194963335454, 1477
1583589195963387710, 1477
1583589196963343811, 1479
1583589197963341687, 1494
1583589198963380649, 1475
1583589199963393566, 1501
1583589200963355537, 1471
1583589201963346953, 1483
1583589202963353764, 1471
1583589203963338611, 1489
1583589204963362390, 1494
1583589205963342675, 1476
1583589206963408635, 1483
1583589207962351468, 1478
1583589208963440655, 1485
1583589209963379311, 1481
1583589210963414794, 1469
1583589211963545067, 1470
1583589212963432982, 1473
1583589213963421637, 1477
1583589214963432265, 1465
1583589215963441519, 1487
1583589216963430222, 1472
1583589217963405939, 1481
1583589218963440453, 1479
1583589219963445238, 1479
1583589220963463579, 1467
1583589221963416853, 1477
1583589222963448308, 1456
1583589223963391043, 1483
1583589224964418817, 1474
1583589225964418095, 1474
1583589226964459679, 1478
1583589227964396623, 1478
1583589228964476352, 1486
1583589229964442258, 1467
1583589230964475903, 1495
1583589231964439003, 1477
1583589232964444767, 1488
1583589233964445058, 1488
1583589234964440109, 1483
1583589235964433276, 1477
1583589236964496892, 1467
1583589237964467814, 1470
1583589238964463255, 1495
1583589239962479130, 1488
1583589240964495088, 1471
1583589241964541910, 1488
1583589242964468607, 1485
1583589243964529805, 1461
1583589244964427404, 1474
1583589245964511865, 1469
1583589246964491284, 1471
1583589247964450489, 1485
1583589248964475925, 1464
1583589249964486454, 1462
1583589250964519509, 1488
1583589251964496659, 1478
1583589252964514530, 1482
1583589253964486584, 1459
1583589254964534374, 1472
1583589255964508197, 1471
1583589256964532771, 1481
1583589257964543242, 1493
1583589258964531770, 1475
1583589259964515018, 1486
1583589260964540823, 1479
1583589261964548712, 1478
1583589262964512301, 1479
1583589263964559490, 1517
1583589264964569680, 1467
1583589265964574388, 1486
1583589266964560435, 1466
1583589267964531480, 1488
1583589268964565446, 1483
1583589269964533692, 1474
1583589270964618085, 1484
1583589271962566558, 1472
1583589272964570131, 1483
1583589273964547110, 1495
1583589274964541426, 1487
1583589275964574530, 1493
1583589276964586183, 1461
1583589277964578473, 1462
1583589278964590627, 1477
1583589279964557430, 1469
1583589280964595131, 1478
1583589281964588614, 1472
1583589282964606225, 1466
1583589283964614710, 1467
1583589284964607017, 1488
1583589285965607880, 1481
1583589286965600487, 1486
1583589287965558172, 1487
1583589288965651324, 1467
1583589289965584347, 1466
1583589290965568618, 1457
1583589291965615496, 1471
1583589292965624403, 1462
1583589293965602168, 1488
1583589294965590522, 1460
1583589295965617834, 1472
1583589296965623287, 1467
1583589297965633375, 1499
1583589298965635156, 1485
1583589299965639135, 1472
1583589300965595449, 1489
1583589301965644187, 1484
1583589302965629956, 1459
1583589303962616306, 1482
1583589304965643201, 1471
1583589305965641316, 1461
1583589306965634226, 1474
1583589307965621009, 1465
1583589308965659138, 1475
1583589309965613870, 1479
1583589310965652656, 1463
1583589311965621683, 1490
1583589312965659139, 1449
1583589313965656980, 1467
1583589314965666929, 1484
1583589315965680317, 1466
1583589316965677922, 1469
1583589317965669283, 1482
1583589318965680937, 1459
1583589319965636496, 1497
1583589320965674944, 1486
1583589321965674582, 1478
1583589322965674569, 1467
1583589323965663017, 1491
1583589324965687280, 1482
1583589325965657442, 1461
1583589326965769666, 1472
1583589327965608574, 1505
1583589328965695132, 1465
1583589329965685249, 1455
1583589330965678766, 1479
1583589331965697023, 1479
1583589332965712027, 1469
1583589333965694567, 1485
1583589334965712657, 1471
1583589335962701067, 1482
1583589336965673095, 1474
1583589337965711027, 1494
1583589338965708927, 1487
1583589339965625698, 1472
1583589340965709089, 1463
1583589341965657331, 1456
1583589342965734194, 1461
1583589343965699938, 1471
1583589344965715448, 1472
1583589345965673332, 1491
1583589346966721330, 1455
1583589347966714296, 1482
1583589348966727199, 1473
1583589349966687278, 1485
1583589350966729976, 1487
1583589351966695261, 1445
1583589352966698692, 1457
1583589353966742657, 1466
1583589354966673216, 1459
1583589355966756703, 1476
1583589356966706886, 1472
1583589357966704316, 1483
1583589358966754099, 1482
1583589359966646348, 1473
1583589360966748463, 1488
1583589361966693191, 1456
1583589362966758534, 1471
1583589363966718648, 1488
1583589364966727853, 1458
1583589365966755624, 1473
1583589366966790082, 1475
1583589367962784775, 1475
1583589368966728149, 1489
1583589369966706664, 1469
1583589370966737496, 1467
1583589371966728935, 1472
1583589372966784589, 1456
1583589373966732013, 1463
1583589374966785567, 1482
1583589375966734386, 1456
1583589376966727578, 1487
1583589377966756431, 1465
1583589378966782743, 1469
1583589379966724033, 1456
1583589380966794375, 1473
1583589381966833513, 1485
1583589382966719715, 1465
1583589383966802829, 1456
1583589384966807053, 1471
1583589385966769331, 1471
1583589386966796323, 1479
1583589387966778577, 1466
1583589388966810511, 1466
1583589389966807814, 1483
1583589390966814944, 1466
1583589391966776271, 1477
1583589392966800904, 1457
1583589393966749379, 1477
1583589394966815482, 1471
1583589395966812465, 1474
1583589396966823472, 1467
1583589397966792237, 1474
1583589398966816594, 1463
1583589399962818971, 1462
1583589400966822189, 1469
1583589401966817593, 1456
1583589402966832326, 1482
1583589403966799589, 1482
1583589404966823890, 1456
1583589405966823064, 1456
1583589406967821812, 1469
1583589407967829602, 1456
1583589408967829593, 1475
1583589409967834742, 1470
1583589410967878225, 1473
1583589411967745643, 1483
1583589412967834471, 1467
1583589413967834600, 1493
1583589414967782113, 1483
1583589415967785308, 1472
1583589416967824995, 1468
1583589417967827630, 1458
1583589418967827222, 1471
1583589419967834255, 1470
1583589420967854376, 1457
1583589421967862016, 1472
1583589422967850216, 1451
1583589423967821404, 1460
1583589424967851510, 1472
1583589425967858108, 1462
1583589426967868002, 1476
1583589427967866472, 1486
1583589428967845965, 1478
1583589429967821925, 1488
1583589430967817385, 1465
1583589431963079410, 1477
1583589432967866922, 1463
1583589433967871591, 1475
1583589434967869454, 1461
1583589435967832362, 1465
1583589436967866970, 1465
1583589437967838045, 1471
1583589438967874231, 1443
1583589439967871536, 1472
1583589440967871056, 1485
1583589441967871045, 1470
1583589442967873514, 1479
1583589443967887308, 1487
1583589444967859103, 1488
1583589445967841829, 1481
1583589446967888815, 1482
1583589447967904669, 1467
1583589448967899492, 1473
1583589449967904649, 1474
1583589450967901912, 1470
1583589451967897210, 1455
1583589452967893859, 1469
1583589453967869532, 1473
1583589454967898314, 1459
1583589455967862444, 1472
1583589456967922768, 1475
1583589457967904888, 1474
1583589458967908193, 1469
1583589459967946350, 1488
1583589460967903531, 1467
1583589461967883174, 1483
1583589462967925222, 1461
1583589463962896054, 1465
1583589464967909285, 1472
1583589465967996452, 1470
1583589466968910306, 1482
1583589467968911234, 1487
1583589468968921466, 1459
1583589469968914817, 1466
1583589470968858858, 1466
1583589471968920467, 1485
1583589472968885080, 1467
1583589473968893546, 1485
1583589474968928616, 1465
1583589475968935695, 1475
1583589476968889080, 1476
1583589477968925539, 1482
1583589478968937693, 1473
1583589479968899354, 1454
1583589480968898312, 1475
1583589481968902925, 1456
1583589482968909269, 1456
1583589483968897322, 1478
1583589484968946262, 1456
1583589485968959665, 1447
1583589486968905267, 1461
1583589487968899756, 1454
1583589488968906363, 1468
1583589489968909249, 1478
1583589490968904392, 1482
1583589491968917578, 1467
1583589492968959743, 1453
1583589493968915329, 1459
1583589494968960687, 1456
1583589495968906584, 1468
1583589496968966990, 1475
1583589497969026640, 1479
1583589498968964039, 1466
1583589499968896560, 1484
1583589500968967290, 1482
1583589501968962813, 1472
1583589502968965842, 1479
1583589503968921330, 1469
1583589504968921222, 1444
1583589505968948036, 1454
1583589506968962132, 1454
1583589507968936689, 1475
1583589508969058029, 1462
1583589509968954244, 1462
1583589510968929989, 1474
1583589511968901839, 1474
1583589512968975475, 1459
1583589513968997124, 1451
1583589514968934287, 1456
1583589515968954802, 1467
1583589516968970135, 1449
1583589517968948475, 1463
1583589518968972497, 1465
1583589519968956915, 1476
1583589520968973212, 1485
1583589521968980474, 1467
1583589522968980450, 1455
1583589523968978816, 1454
1583589524968986879, 1474
1583589525968941321, 1475
1583589526968941848, 1467
1583589527969940663, 1456
1583589528969953770, 1486
1583589529969980736, 1462
1583589530969990228, 1485
1583589531969983138, 1471
1583589532969989762, 1462
1583589533969990741, 1475
1583589534969990711, 1468
1583589535969969946, 1462
1583589536969995255, 1460
1583589537969956384, 1467
1583589538969998892, 1472
1583589539969964807, 1459
1583589540969972757, 1469
1583589541969969544, 1463
1583589542969994583, 1460
1583589543969997259, 1471
1583589544969926426, 1472
1583589545969994694, 1456
1583589546970013122, 1459
1583589547969917466, 1464
1583589548969933856, 1477
1583589549969935270, 1456
1583589550970017686, 1466
1583589551969983182, 1457
1583589552970009785, 1456
1583589553970006778, 1485
1583589554970012366, 1463
1583589555969985956, 1456
1583589556970012323, 1471
1583589557970032231, 1465
1583589558970015771, 1474
1583589559970009895, 1453
1583589560970018259, 1456
1583589561970009063, 1487
1583589562970044232, 1454
1583589563970005762, 1467
1583589564970019386, 1468
1583589565969964234, 1451
1583589566970025090, 1471
1583589567970036643, 1457
1583589568970024682, 1462
1583589569969991232, 1477
1583589570970027474, 1457
1583589571970024902, 1456
1583589572970023787, 1483
1583589573970005098, 1473
1583589574970024545, 1456
1583589575970023937, 1482
1583589576970043736, 1478
1583589577970029437, 1457
1583589578970034342, 1447
1583589579970046750, 1455
1583589580970048054, 1465
1583589581970031865, 1470
1583589582970041766, 1472
1583589583970051863, 1469
1583589584970046379, 1457
1583589585970027045, 1467
1583589586970045319, 1456
1583589587971022532, 1459
1583589588971052157, 1466
1583589589971028278, 1465
1583589590971069088, 1474
1583589591971023835, 1475
1583589592971045481, 1469
1583589593971022851, 1470
1583589594971051432, 1471
1583589595971027989, 1455
1583589596971053894, 1484
1583589597971048641, 1462
1583589598971002547, 1478
1583589599971031154, 1443
1583589600971026083, 1466
1583589601971076382, 1466
1583589602971057979, 1453
1583589603971127288, 1481
1583589604971059960, 1447
1583589605971061056, 1445
1583589606971024950, 1458
1583589607970955033, 1472
1583589608971022608, 1471
1583589609971040408, 1459
1583589610971053357, 1474
1583589611971065627, 1455
1583589612971066651, 1466
1583589613971031616, 1465
1583589614971027945, 1463
1583589615971036573, 1475
1583589616971063882, 1463
1583589617971055057, 1472
1583589618971076635, 1469
1583589619971081327, 1456
1583589620971069229, 1461
1583589621971050704, 1457
1583589622971074249, 1484
1583589623971069822, 1440
1583589624971072287, 1470
1583589625971049195, 1456
1583589626971047007, 1458
1583589627971070756, 1457
1583589628971085427, 1456
1583589629971086441, 1456
1583589630971082842, 1478
1583589631971035938, 1457
1583589632971083152, 1456
1583589633971040995, 1453
1583589634971082794, 1456
1583589635971094517, 1475
1583589636971084525, 1441
1583589637971056752, 1457
1583589638971049477, 1456
1583589639971046107, 1457
1583589640971086977, 1445
1583589641971088487, 1470
1583589642971093970, 1473
1583589643971029886, 1453
1583589644971060403, 1439
1583589645971097050, 1453
1583589646971093320, 1472
1583589647971075952, 1475
1583589648972094795, 1472
1583589649972091048, 1450
1583589650972095357, 1456
1583589651972060723, 1472
1583589652972097724, 1474
1583589653972072749, 1437
1583589654972095565, 1437
1583589655972077529, 1462
1583589656972098591, 1445
1583589657972070415, 1456
1583589658972114857, 1452
1583589659972092069, 1445
1583589660972101013, 1459
1583589661972108684, 1448
1583589662972130786, 1468
1583589663972105140, 1456
1583589664972098635, 1461
1583589665972106379, 1463
1583589666971113541, 1456
1583589667972112650, 1443
1583589668972102806, 1467
1583589669972084812, 1445
1583589670972100715, 1463
1583589671972123606, 1471
1583589672972105170, 1458
1583589673972129322, 1463
1583589674972103111, 1467
1583589675972049627, 1455
1583589676972068565, 1456
1583589677972044995, 1470
1583589678972110978, 1478
1583589679972128199, 1451
1583589680972086526, 1469
1583589681972119003, 1455
1583589682972131163, 1459
1583589683972091530, 1442
1583589684972125153, 1445
1583589685972091743, 1458
1583589686972118407, 1475
1583589687972122448, 1478
1583589688972124366, 1449
1583589689972082109, 1458
1583589690972124657, 1458
1583589691972055174, 1442
1583589692972120027, 1458
